"","Participant_ID","session_id","age","major","gender","Openness","Conscientiousness","Extraversion","Agreeableness","Neuroticism","Intrinsic","Mood","NFC","SelfEsteem"
"2113","61",7583880,18,"Life Science","1",6,6,2,6,6,2.533333333,3,3,3
"2114","62",7583890,45,"chemistry","1",3.5,6,5,4.5,2,3,6,3,6
"2115","63",7584075,17,"Life Science","2",7,5.5,4.5,4.5,2.5,2.8,4,3.5,2
"2116","64",7584105,18,"political Science","1",4.5,4.5,2.5,4.5,4,2.8,5.5,4,5
"2117","65",7584337,21,"Undecided","2",3.5,5.5,3.5,4.5,3,3.066666667,5,3.666666667,6
"2118","66",7584293,20,"Animal physiology and neuroscience","1",6,5,1.5,3.5,5.5,2.733333333,5.5,3,1
"2119","68",7590905,19,NA,"1",4,5,2.5,4,5,2.8,4,3.5,5
"2120","69",7590995,18,"Cognitive Science","1",5.5,6.5,2,6.5,5.5,3.133333333,5,3.5,1
"2121","7",7437651,18,"Psychology","1",6.5,3,6,3,3.5,3.133333333,5,3.166666667,5
"2122","71",7596796,18,"LIFE SCIENCE (PSYCHOLOGY)","1",6,5.5,5.5,4.5,1.5,3.266666667,6,4.166666667,7
"2123","72",7596987,18,"Life Sciences","1",4,6,1.5,6.5,3.5,2.666666667,6,3,2
"2124","73",7596988,26,"Cognitive Science","2",5,2.5,1.5,5.5,4,3,5,3.666666667,3
"2125","76",7603361,23,"Linguistics and Spanish","1",6,4.5,4,4,5,3.333333333,4.5,4,7
"2126","77",7603358,18,"Actuarial Sciences","2",5,3.5,4.5,5.5,2,2.533333333,6,3.166666667,6
"2127","78",7603751,20,"Computer Sciences","2",6,5.5,3,5,4,2.933333333,5,3.666666667,5
"2128","79",7603004,20,"Computer Science, Economics(minor)","2",6,4,3,4,1.5,3.066666667,5,2.5,5
"2129","8",7437886,18,"Life Sci- Unsure major","1",4.5,6.5,4,4,2,2.533333333,6,2.5,6
"2130","80",7603011,19,"Undeclared","2",4,4.5,1,4.5,6.5,3.266666667,4,3.666666667,1
"2131","83",7607753,21,"History.","2",4.5,7,4,6.5,6,2.6,4,2.666666667,2
"2132","84",7608910,18,"International Relations","1",5.5,3,6.5,4,2.5,2.866666667,4,2.333333333,6
"2133","85",7611603,20,"economics","1",6,4.5,4,5,2,3.066666667,5,3.833333333,6
"2134","86",7611800,20,"Molecular Genetics","2",5.5,5.5,1.5,5,2,3.666666667,5,3.666666667,3
"2135","9",7438106,19,"life sciences","2",6,4.5,4.5,5,5,2.866666667,4,3.833333333,5
"2136",NA,7603738,23,"rotman commerce","1",5,4.5,2.5,3,4,2.933333333,4,3.166666667,6
"2137",NA,7603844,19,"Life Science","2",5.5,1.5,3.5,3,6,3.133333333,4,3,7
"2138",NA,7459848,20,"economic","1",4,5.5,4,5,5.5,2.733333333,5.5,2.333333333,3
"2139",NA,7597541,20,"Immunology","1",7,7,4,5.5,1.5,2.6,6.5,4,6
"2140",NA,7602411,20,"Economics and Finance Math.","1",6,4,5,6,4,3.066666667,4,3.333333333,4
"2141",NA,7584401,18,"Pharmacology (?)","1",5.5,4.5,3,4,6,2.533333333,2.5,2.666666667,2
"2142",NA,7570546,19,"Econ","2",5,3.5,4,3.5,4,2.933333333,4.5,3.5,5
"2143",NA,7466472,18,"Neuroscience","1",5,5,4.5,4,2.5,2.933333333,4,3.333333333,5
"2144",NA,7580832,18,"Life Sciences","2",7,5,4.5,3.5,2,2.933333333,5.5,2.833333333,6
"2145",NA,7581061,18,"Global Health (undecided)","1",5.5,4.5,3.5,5,2,2.6,5,3.333333333,5
"2146",NA,7466806,20,"Mathematical Application in Finance and Economics","1",3.5,2,3,5.5,5.5,2.666666667,6,2.666666667,3
"2147",NA,7451266,18,"I don't have one yet since I'm in first year but I'd like to major in Nutrition Science","1",6,5.5,5.5,5,4,3.133333333,6,2.666666667,6
"2148",NA,7580608,19,"First year life science","1",4,6,4.5,3,4.5,NA,3.5,3,NA
"2149",NA,7469672,17,"Criminology","1",4.5,6.5,7,5.5,3.5,2.533333333,5,3,6
"2150","101",7501373,19,"Pre-COMM","2",5,7,4.5,5,2.5,3.133333333,5.5,3.333333333,5
"2151","102",7501372,18,"undecided","1",4,6.5,5,5,2,3.2,4,3.5,6
"2152","103",7501450,18,"Probably Biology","1",6.5,5,5,6.5,6.5,3.2,4,2.666666667,5
"2153","104",7501425,18,"Computer Science / Music","2",7,5,1.5,4.5,6,3.666666667,2,4.166666667,1
"2154","105",7501423,18,"Undecided","1",5.5,5.5,4,3.5,4.5,3.066666667,5,3.166666667,3
"2155","107",7501611,18,NA,"1",5,6,6,4.5,5.5,2.666666667,4,3.333333333,3
"2156","108",7501598,21,"Systems and Information Engineering","1",5.5,4.5,4,4,3.5,2.266666667,4,3.5,5
"2157","109",7501795,18,"Biochemistry or Nuerobiology","1",6,4.5,2,3.5,5,2.8,3.5,3.333333333,5
"2158","110",7501910,18,"Chemistry with Biochemistry specialization","2",4.5,5.5,5,4.5,4,3.066666667,5,3.166666667,5
"2159","111",7501912,19,"Computer Science & Pre-Commerce","2",4,7,2,3.5,4,2.933333333,2.5,3.333333333,2
"2160","112",7501913,19,"engineering","2",6,5.5,5.5,4.5,2.5,3.2,4.5,3.333333333,5
"2161","113",7507129,18,"Kinesiology","1",6.5,5,6.5,6,2,3.133333333,5.5,3,5
"2162","114",7507126,18,"Computer Science","2",4.5,6,1.5,5,5.5,2.6,5.5,2.5,1
"2163","115",7507256,18,"Economics","2",5.5,5.5,4.5,4.5,2.5,3.133333333,4.5,3.5,3
"2164","116",7507255,18,"undecided!","1",6,4.5,7,6,2,3,6,4.333333333,5
"2165","117",7507259,21,"CS/Studio art","1",6,4,5.5,5.5,3,3.133333333,6,2.833333333,6
"2166","118",7507374,18,"n/a","1",3,6,5,4,3,2.8,6,3.333333333,4
"2167","119",7507383,20,"Biology","1",5.5,5.5,3,4,5,2.866666667,4,3,4
"2168","12",7410028,18,"undecided","1",4.5,4.5,5,4,3,2.6,5.5,3.333333333,6
"2169","120",7507540,18,"undecided",NA,4.5,5.5,3,6,3.5,2.266666667,6,2.833333333,5
"2170","121",7507527,19,"Systems Engineering","1",5.5,5.5,2.5,4.5,2.5,3,6,3.333333333,5
"2171","122",7507639,18,"Global Development Studies","1",6.5,6,2.5,3.5,5.5,3.2,6,2.666666667,6
"2172","123",7507638,18,"Pre-comm","2",5.5,7,5.5,4,2,2.666666667,6,2.166666667,7
"2173","124",7507804,18,"undeclared","1",5.5,6,6,6.5,3.5,2.866666667,5,2.833333333,6
"2174","125",7507802,19,"Human Biology","1",4,3.5,2.5,4,5,3.466666667,3.5,2.833333333,3
"2175","126",7507806,19,"History","1",5,4.5,4,4,7,2.266666667,5.5,3.333333333,3
"2176","127",7527605,18,"undecided","1",5,4,5.5,6,3,2.466666667,5,2.5,3
"2177","128",7527610,20,"Biology/Spanish","1",5,5.5,1.5,4.5,4,2.533333333,5.5,2.666666667,4
"2178","129",7527611,18,"Undecided","1",5,6,4.5,4.5,2,3.466666667,6,3.333333333,6
"2179","13",7410026,19,"Undeclared","1",5.5,6.5,4,4,3.5,2.733333333,5,2.333333333,3
"2180","130",7531806,19,"Undeclared","1",6.5,7,6.5,6.5,4,3.266666667,5,3.166666667,6
"2181","131",7531807,19,"Biochemistry","1",5,6.5,6,3.5,4.5,2.733333333,4.5,3.166666667,5
"2182","132",7531954,18,"Biochemistry","2",5,5.5,4,4.5,2.5,2.733333333,5.5,3.5,5
"2183","133",7531970,19,"Undeclared","1",7,3,4,4.5,6.5,3.466666667,4,4,1
"2184","134",7531953,19,"Pre-Comm","2",4.5,7,5,4.5,2.5,2.466666667,6,2.833333333,7
"2185","136",7532028,18,"Pre-Comm","2",6.5,5.5,5.5,4.5,2,2.866666667,3,3.166666667,7
"2186","137",7532099,18,"Pre-comm","1",4.5,6.5,5,5.5,2.5,3.066666667,5.5,3.166666667,5
"2187","138",7532109,20,"Poetry Writing","1",3.5,4,2.5,7,5.5,3.866666667,4,4.166666667,2
"2188","139",7532100,19,"Chemistry or Biology","2",5.5,5.5,4.5,5,2,2.733333333,6,3.5,6
"2189","140",7532173,19,"American govt",NA,3,4.5,2.5,5.5,3,2.466666667,4.5,2.833333333,5
"2190","141",7532159,18,"Pre-Commerce","1",6,7,2,4,3.5,3.133333333,5.5,3.833333333,6
"2191","142",7532161,20,"Cognitive Science","1",5.5,5.5,3.5,4.5,2,3.333333333,6,3.666666667,5
"2192","143",7532226,19,"Biology","2",6,6,7,4.5,4,2.733333333,6,2.5,7
"2193","146",7538373,18,"Mechanical or BME","2",5,6,3,3.5,3.5,2.733333333,4.5,3.333333333,6
"2194","147",7538372,18,"Biology B.S.","2",4,6.5,1,5.5,1.5,3.133333333,5,2.833333333,5
"2195","148",7538371,19,"precomm","1",5,7,2,4.5,4.5,2.533333333,3,2.5,5
"2196","150",7538454,19,"Biology","1",5.5,7,7,4,3.5,2.866666667,5,2.833333333,5
"2197","151",7538453,18,"Youth and Social Innovations","1",3.5,6.5,4,5.5,3.5,2.466666667,5,3.333333333,4
"2198","152",7538590,18,"Global Development Studies","1",4.5,5,5,4,3.5,3.533333333,5,3.833333333,4
"2199","153",7538670,22,"Environmental Sciences","1",5.5,6.5,3,6,1.5,3.266666667,3.5,3.333333333,6
"2200","154",7538667,19,"Philosophy","2",4.5,4.5,6,4,4,2.8,4,3.666666667,5
"2201","155",7538668,20,"Spanish and Music","1",5,6.5,4.5,7,3.5,3.066666667,4,2.833333333,6
"2202","156",7538790,20,"Civil and Environmental Engineering","2",4.5,6.5,4.5,6.5,3.5,3.066666667,6,3,5
"2203","157",7538745,19,"Engineering undecided","2",5.5,6.5,7,6,5.5,3.6,3,4.5,7
"2204","158",7556719,18,"Biology","2",6,5.5,6,5.5,2.5,3,5,3.333333333,5
"2205","159",7556729,18,"Undecided","1",3.5,5.5,2.5,6,3.5,3.533333333,5,3.833333333,6
"2206","161",7556856,20,"computer science","1",3.5,3,1,6,4.5,1.266666667,2,1.5,3
"2207","162",7556880,18,"Chemistry","2",4,4.5,3.5,4,4,3.466666667,3,3.166666667,6
"2208","163",7556961,20,"Batten School of Leadership and Public Policy","2",5.5,6,7,4.5,5,2.6,5.5,3.333333333,6
"2209","164",7556959,18,"undecided","1",5.5,5.5,6,5.5,3.5,2.133333333,4,3,6
"2210","165",7556957,19,"Media Studies","1",5,5.5,6.5,3,2,2.866666667,3.5,3.166666667,7
"2211","166",7557009,18,"global health","1",5.5,5,5.5,4.5,2,2.933333333,5,3.5,5
"2212","167",7557013,18,"n/a","1",5,5,5,5.5,4.5,2.266666667,5,3,4
"2213","168",7558280,20,"Biology","2",6,5,4.5,6.5,1,3.4,5.5,3.166666667,7
"2214","169",7558272,18,"Chemistry","1",4.5,6,5,5,5.5,2.733333333,4,3.333333333,4
"2215","17",7410213,21,"Commerce","2",5.5,7,7,6.5,2,3.133333333,6,2.833333333,6
"2216","171",7558365,18,"Pre-Comm","2",4.5,3.5,6.5,3.5,1.5,3.133333333,6,3.5,6
"2217","172",7558357,20,"Economics / Foreign Affairs","2",5.5,4.5,2,3.5,6,2.733333333,4,3.666666667,2
"2218","173",7558461,18,"Bio","2",2.5,4.5,4,5.5,4.5,2.533333333,4,2.5,4
"2219","174",7558492,18,"Foreign Affairs","1",4.5,5.5,4.5,4,5.5,1.8,6.5,3,5
"2220","175",7558478,18,"Undecided","1",6,6,3.5,6.5,4.5,3.266666667,4.5,3.166666667,3
"2221","177",7570580,19,"Pre-Commerce","1",6.5,3,5,5,4.5,2.933333333,3,3,6
"2222","181",7570750,18,"kinesiology","1",6,6.5,5.5,6.5,3,2.533333333,6,2.5,5
"2223","182",7570753,19,"ECON","1",7,7,5,4,3,3.4,4,4.166666667,7
"2224","183",7572942,19,"Global Commerce","2",4.5,6,3,3.5,5.5,3.066666667,6,3.666666667,5
"2225","184",7572940,19,"Public Policy","1",6,4,3,4,5.5,3.133333333,6,3.5,3
"2226","185",7572941,19,"Cognitive Science","2",4,5.5,2,5.5,2.5,2.466666667,3,3.333333333,5
"2227","186",7573013,23,"Undecided","1",5,5,4.5,5,2,2.6,6,3.5,5
"2228","187",7573034,18,"pre-med, undecided","1",6,5,3.5,6,4,3.733333333,3,3.666666667,3
"2229","188",7573104,20,"biomedical engineering","2",7,5.5,4,4,2.5,3.4,2,4,5
"2230","189",7573086,18,"psychology","1",5.5,5.5,5,4.5,2.5,3.066666667,5,3.333333333,6
"2231","19",7410299,23,"Medicine","1",6,4,5,4,6,2.6,4,3.5,3
"2232","190",7603536,19,"Pre-Commerce","2",5,5.5,5.5,6,2,2.8,5,3.666666667,6
"2233","191",7603538,18,"Pre-Commerce","2",5.5,5,4,4.5,5.5,2.933333333,2,3.666666667,3
"2234","192",7603832,18,"Biology","1",6,6,7,4.5,3,2.8,6,3.5,3
"2235","193",7603739,18,"Architecture","1",5,3.5,4.5,5.5,5,2.333333333,4,3,2
"2236","194",7607954,18,"Mathematics, Business","2",5.5,6,4,6.5,2,2.733333333,6,3.833333333,6
"2237","196",7608153,19,"College","1",5,6.5,6,3,4.5,2.666666667,6,2.666666667,6
"2238","196",7608320,19,"pre comm","2",5,6,5,6,1,2.666666667,6,3.5,6
"2239","197",7608313,18,"undecided","2",6,6.5,2.5,2.5,1.5,2.733333333,6,4,6
"2240","20",7410301,18,"Engineering","2",5,5.5,3,4,4,2.333333333,4,3,2
"2241","200",7608513,19,"engr and econ","2",5.5,5,6,5.5,2.5,3.066666667,5,3.666666667,6
"2242","201",7608501,19,"drama","1",6.5,3.5,4.5,4,5,2.933333333,5,3.5,4
"2243","202",7616017,18,"Media Studies","1",4.5,3,3.5,5,4.5,2.6,4,2.333333333,1
"2244","203",7616170,18,"undecided","1",4,4.5,5.5,3.5,2.5,2.8,6,3.333333333,5
"2245","204",7616185,20,"Biomedical Engineering","2",5.5,6.5,6,6,1.5,3.4,5,4,6
"2246","22",7419677,18,"Psychology/Pre-Med","1",6.5,6,4.5,4,5.5,2.733333333,6,3.166666667,5
"2247","23",7419676,18,"English","1",7,6.5,6.5,5.5,1,3.733333333,6,4.5,7
"2248","24",7419761,18,"Undecided","1",4.5,6,1.5,5,4.5,2.6,4,2.833333333,1
"2249","25",7419763,18,"Pre-Comm","1",4.5,4,5,4,4,3.133333333,4.5,3.333333333,5
"2250","26",7419891,19,"Undeclared","2",4,6.5,3.5,3.5,6,2.266666667,5,2.666666667,2
"2251","27",7419890,18,"undecided","1",4.5,7,6.5,4.5,2,2.666666667,5,3.666666667,3
"2252","28",7419930,18,"economics/spanish; pre-comm","1",4.5,5.5,5.5,5.5,4,1.8,6,2.333333333,5
"2253","29",7420011,19,"Pre-Comm","2",3.5,4,5,4.5,5,2.133333333,3,2.5,2
"2254","30",7420009,20,"Undecided","2",5,5.5,4,4.5,1.5,3.466666667,4.5,3.666666667,2
"2255","32",7425423,19,"Biochemistry, but I will change","1",4.5,5,1.5,5.5,6,2.466666667,5.5,3.333333333,2
"2256","33",7425593,18,"undecided","1",4.5,7,1.5,6,7,2.4,5,2.5,3
"2257","35",7425676,18,"Commerce","2",4,6.5,3,4,2.5,3,4,3,5
"2258","37",7425774,19,"Biology","1",3,6,5.5,1.5,5.5,2.066666667,5,1.833333333,6
"2259","39",7425768,18,"Neuroscience (intended)","2",4.5,5.5,3,5.5,4,2.8,5.5,3.833333333,5
"2260","40",7443910,18,"Cognitive Science","1",4.5,6,7,4,4,2.4,7,2.833333333,5
"2261","41",7443907,17,"Undecided, but probably either psychology or biology","1",5.5,6.5,4,5,2,2.8,6,3.666666667,6
"2262","42",7443906,18,"History and hopefully Finance","1",3.5,6.5,3.5,4,5.5,2.133333333,4,3.166666667,5
"2263","43",7444171,18,"Biology","1",4.5,6,4.5,6,5,2.8,5.5,3.5,6
"2264","44",7444331,18,"Nursing","1",5.5,4,4,5.5,4,3,3.5,3,4
"2265","46",7444329,20,"English","1",5.5,5,3,3.5,6,3.2,5.5,4.5,5
"2266","47",7444441,18,"Cognitive Science","1",3,5.5,5,2,4.5,1.733333333,4,2.333333333,4
"2267","48",7444444,18,NA,"1",5.5,7,3.5,6,1.5,3.266666667,3,3.333333333,5
"2268","49",7444438,18,"Undecided","2",4.5,4,3,4,4.5,2.533333333,4,3.5,4
"2269","50",7459818,18,"Undecided","2",5.5,5,6,6.5,6,2.4,4,2.166666667,2
"2270","51",7459816,18,"Neuroscience","1",5,6.5,5.5,6,2,3,6,4.333333333,6
"2271","52",7459821,18,"Biology","1",4.5,7,6,4,2,2.6,4,3.333333333,6
"2272","53",7459922,18,"Engineering, undecided","1",5,7,4,5.5,3,3.333333333,7,3.666666667,6
"2273","54",7459921,18,"Undecided","1",3,6.5,3,3.5,4.5,2.2,5,2.666666667,4
"2274","55",7460061,18,"undecided","1",6.5,7,6,5,2,2.8,3,2.833333333,5
"2275","57",7460213,20,"Biochemistry","2",5.5,2.5,1,3.5,5.5,2.266666667,3,3.333333333,2
"2276","58",7460204,18,"Biology","1",5,5,1,5.5,3,2.466666667,4,2.833333333,5
"2277","59",7460171,18,"Undecided","1",4.5,6.5,7,6.5,5.5,2.8,4,2.666666667,1
"2278","60",7466476,18,"Undecided","1",3,5.5,5,4.5,3.5,2.866666667,6,2.666666667,5
"2279","61",7466477,19,"Business","2",6.5,5,7,6,1.5,2.666666667,6,4,7
"2280","62",7466719,18,"Biochemistry","2",5.5,6.5,5,3,1,2.933333333,6.5,3.833333333,6
"2281","63",7476455,20,"Linguistics and Psychology","1",6,6.5,1.5,6.5,4,2.866666667,5.5,3.166666667,6
"2282","64",7476457,18,"Biology","1",6.5,4.5,1.5,4,6.5,3.2,2,3.666666667,1
"2283","65",7476456,18,"Neuroscience","2",5.5,2.5,7,5.5,3,2.6,6.5,2.666666667,6
"2284","67",7476505,19,"Cognitive Science","1",4.5,5,3,7,1.5,2.8,4.5,3.166666667,5
"2285","68",7476507,18,"Undecided","1",5.5,4.5,3,6,2.5,3.2,7,3.666666667,5
"2286","70",7476605,18,"Biology","1",4.5,6.5,5,6,2,2.6,6,3.5,5
"2287","72",7476683,18,"Kinesiology","2",6,4.5,3.5,6,3.5,3,7,2.666666667,6
"2288","74",7476726,18,"Biology","1",4.5,4.5,5.5,3.5,4.5,3.266666667,7,3.166666667,3
"2289","76",7476808,19,"Kinesiology","2",5.5,6,3,2,2,2.733333333,7,3.666666667,5
"2290","77",7476812,19,"Undecided","2",4.5,6.5,6.5,5.5,1.5,2.733333333,6,3.166666667,6
"2291","79",7487034,18,"pre-commerce","2",6,4,3.5,3,3,2.8,3.5,4.166666667,7
"2292","8",7409762,21,"biomedical engineering","1",3.5,7,6.5,3,1,2.8,6,3.5,7
"2293","80",7487027,19,"Psychology and Economics","2",6.5,1.5,3.5,4.5,5.5,2.733333333,4,3,6
"2294","81",7487030,17,"bIO","2",4.5,4,6.5,3,3.5,2.6,4.5,2.833333333,7
"2295","82",7487162,19,"undeclared","1",3.5,5,3,5,5,2,3.5,2.5,5
"2296","83",7487165,21,"systems engineering","2",4,5.5,5.5,3.5,5,2.866666667,3,3.166666667,5
"2297","84",7487309,19,"Pre-Dental","1",5.5,6,3.5,6,1.5,2.6,4,2.666666667,6
"2298","89",7490050,19,"Undecided","2",5,4,5,4,3.5,2.666666667,5,2.666666667,5
"2299","90",7490028,22,"aerospace engineering","1",4.5,4.5,3,5.5,5,2.733333333,6,2.833333333,3
"2300","91",7490133,20,"Foreign Affairs","2",4,3.5,5,7,1.5,2.533333333,7,3.166666667,4
"2301","93",7492472,18,"Biochemistry","1",4.5,6.5,3,6.5,3.5,2.8,5.5,4,3
"2302","93",7492476,18,"Biology","1",5.5,6.5,3.5,4.5,3.5,3.133333333,6.5,3.5,4
"2303","94",7492602,20,"Foreign Affairs","2",4.5,6,4,6,1,2.533333333,6.5,3.333333333,5
"2304","95",7492588,18,"PSYCHOLOGY","1",4.5,4,2,3,6,2.533333333,5.5,3.666666667,2
"2305","96",7492589,17,"Art History","2",6.5,5.5,5.5,6,2,3.333333333,6,3.666666667,2
"2306","97",7492678,19,"French, pre-med","1",7,6.5,6.5,3.5,4.5,3.2,5.5,3.333333333,4
"2307","98",7492676,18,"Economics","1",5.5,4,7,4.5,6,2.466666667,6,2.666666667,6
"2308","10",7413425,19,"Information Systems","2",7,5.5,1.5,3.5,3,3.733333333,6.5,4.5,7
"2309","100",7611489,22,"Social Work","1",5.5,5.5,4.5,5.5,2,2.466666667,5,3.166666667,5
"2310","101",7612019,19,"Undeclared","1",2.5,2.5,2,4.5,6,2.266666667,3,3.666666667,1
"2311","102",7612354,18,"Biology","1",5.5,6,7,6,2,2.8,4,2.666666667,7
"2312","103",7612612,19,"undecided","2",5,2.5,5.5,4.5,4.5,2.133333333,3,3,3
"2313","11",7413658,19,"Biology","2",6,2,4,5,7,2.866666667,3,3.5,2
"2314","12",7415523,18,"Biology","1",7,4.5,2,5.5,5,2.666666667,5,3.166666667,3
"2315","13",7420080,18,"Biology","1",6.5,5,3.5,5,3.5,3.2,4,3.666666667,6
"2316","14",7420168,21,"biology major","2",6.5,7,6.5,5,3,3.266666667,7,3.333333333,3
"2317","15",7420576,21,"Biology","2",5.5,6,4,3,2,2.733333333,5.5,3,6
"2318","16",7423298,19,"Biomedical Engineering","1",5.5,4.5,5,5,5,2.666666667,5.5,3.666666667,3
"2319","17",7425121,18,"Undeclared","1",6.5,6,1.5,4,5,2.866666667,4,3.666666667,3
"2320","19",7428444,18,"Biology Pre-Med","1",4,7,5.5,2.5,5,3.466666667,5,4.166666667,5
"2321","20",7428580,18,"Business","1",6,4.5,2,3.5,3,3.133333333,4.5,3.166666667,5
"2322","21",7430964,22,"Social Work","1",6.5,5.5,4,5.5,4.5,2.533333333,5,3.333333333,4
"2323","22",7434527,20,"pre-radiation science","1",5.5,5,6.5,5,4,2.533333333,3,3.333333333,6
"2324","23",7434602,18,"exercise science","1",5.5,6,2.5,4.5,6,2.533333333,3.5,3.166666667,4
"2325","24",7434719,20,"Graphic Design","1",5,5,3,6,5.5,2.466666667,5.5,3,5
"2326","25",7441337,18,"Economics","2",5,2,2,2.5,6,2.733333333,3,4,5
"2327","26",7444248,22,"Undecided working toward egineering","2",6,6,3,2.5,2.5,2.8,5,3.5,5
"2328","28",7446487,18,"Exercise Science","2",6.5,6,7,5,4,3.133333333,6,2.666666667,6
"2329","29",7451242,21,"science","1",6,4,2.5,5,3,2,5.5,2.666666667,4
"2330","30",7454556,24,"Psychology","1",4.5,4,5,5,4,2.6,4.5,3.166666667,5
"2331","31",7457742,18,"Biology","1",6,6,4.5,4.5,2,3.466666667,6,4.333333333,6
"2332","32",7460201,18,"International Relations","1",4.5,5.5,4,6.5,3.5,2.6,3.5,3.166666667,4
"2333","33",7462163,21,"Illustration","2",6,7,3.5,3,6,3.6,4,4.333333333,3
"2334","34",7462280,18,"Biology","1",6,7,3.5,6.5,1.5,2.866666667,6,3.166666667,5
"2335","35",7466716,18,"Undeclared (considering psychology)","2",6,6,7,3.5,2.5,3.133333333,6,3.833333333,7
"2336","36",7466865,18,"Undeclared","1",5.5,6,6,5,5.5,2.666666667,5.5,3.166666667,2
"2337","37",7472080,21,"Business management","2",6.5,4.5,5.5,5.5,3.5,2.866666667,4.5,3.5,6
"2338","38",7472450,18,"Business Marketing","2",6.5,4.5,5,4,4,3.266666667,6.5,3.5,5
"2339","39",7472589,18,"Undeclared","2",5.5,5,3.5,4.5,5,2.8,3,3.5,1
"2340","40",7472611,20,"Costume Design BFA","1",7,5.5,4.5,5.5,2,2.8,6,3.166666667,6
"2341","41",7474158,18,"Undeclared","2",4.5,5.5,5,5.5,1.5,2.866666667,6.5,3.5,7
"2342","42",7474269,17,"Psychology","1",5.5,6.5,4.5,6,2.5,3.333333333,6,3.333333333,6
"2343","43",7474386,18,"undecided","1",6,4,5,4,3.5,2.133333333,4,3.333333333,3
"2344","44",7474586,18,"Business","2",6,6,2,5.5,2.5,3.133333333,5.5,4.333333333,6
"2345","46",7474683,18,"Kinesiology","1",3.5,5.5,4.5,5,2.5,2.8,4.5,3,3
"2346","47",7474682,18,"Forensic Science","1",4.5,5,4,4.5,4.5,3.333333333,2.5,3.833333333,2
"2347","48",7476218,18,"Science","1",6,6.5,4,6,1.5,2.2,6,2.833333333,6
"2348","49",7476271,19,"Kinetic Imaging","1",6,5.5,2.5,6.5,4,2.466666667,4.5,2.833333333,5
"2349","50",7476275,18,"Computer Science","2",6,5.5,4,4,2.5,2.6,6,3.333333333,6
"2350","51",7476426,19,"biology","2",4,4,4,4,4,2.133333333,4,3,5
"2351","52",7476423,23,"sociology","2",6,5.5,1.5,4,6,3.133333333,2.5,3.833333333,3
"2352","53",7476490,22,"psychology","1",5.5,5.5,1.5,4,5,3.333333333,4,3.5,4
"2353","54",7481221,18,"International Studies","1",6,4,4,5,4.5,3.466666667,4.5,3.5,2
"2354","55",7481455,18,"Business Marketing and Mass Communications (Public Relations)","1",7,4.5,4.5,4.5,3.5,2.666666667,6.5,3.833333333,4
"2355","56",7481504,18,"Health Sciences on a Pre-Nursing track","1",6,7,5.5,5.5,4.5,2.066666667,6,3,5
"2356","57",7483811,18,"BIO (Pre-Med)","2",4.5,5.5,3.5,5,3,2.8,4,2.666666667,5
"2357","58",7483925,18,"Health, Physical Education & Exercise science, concentration in Health Science","1",5.5,7,4.5,5,4,NA,6,1.833333333,4
"2358","59",7486360,18,"undeclared","2",6.5,7,7,4,3.5,3.2,6,2.666666667,7
"2359","60",7486646,18,"Psychology","1",5.5,4.5,1.5,6,6.5,2.666666667,5,2.666666667,2
"2360","61",7487029,18,"business","1",6,6,6,5.5,4.5,2.733333333,6,3.333333333,5
"2361","62",7487052,18,"PSYCHOLOGY ON A PRE-RADIATION SCIENCE TRACK","1",6.5,5.5,3,6,3,2.866666667,6.5,3,4
"2362","63",7487220,19,"Chemical and Life Science Engineering","1",7,6.5,6.5,5.5,4,3.2,6,4.333333333,5
"2363","64",7487221,22,"EXERCISE SCIENCE","2",6,6,5,4.5,2.5,3.533333333,7,4.333333333,6
"2364","65",7487402,19,"Political Science","1",6,5.5,6,4,4,3.133333333,5,3.666666667,7
"2365","66",7487695,19,"Biology;pre-med","1",6.5,6.5,3.5,5.5,3.5,2.533333333,6,2,5
"2366","67",7487905,19,"Biology","1",5,5,3.5,5.5,3.5,2.733333333,5,3.166666667,6
"2367","68",7487967,18,"Chemistry","2",3,6,3,5,2.5,2.666666667,7,2.5,6
"2368","69",7488034,19,"Computer Science","2",5,4.5,4.5,4.5,1.5,2.933333333,6,3.833333333,7
"2369","7",7409445,19,"Music Education","1",5.5,4,7,5,3,3.066666667,5,3.333333333,7
"2370","70",7504104,19,"HSEP/ Poli Sci Conc: INTL Relations","2",4.5,6,2.5,3.5,1,3.066666667,5,4.166666667,5
"2371","71",7504303,18,"Psychology","1",6,7,3,6,2.5,2.933333333,5,3.5,2
"2372","72",7507387,19,"Biology","2",6,5.5,4,5,1,2.8,6.5,3.5,7
"2373","73",7510332,18,"Biology","1",5.5,7,3,6.5,2,3.266666667,7,3,5
"2374","74",7529590,18,"undecided","1",6.5,6.5,6.5,6.5,4.5,2.733333333,7,3.833333333,6
"2375","75",7530149,18,"psychology","1",6.5,5.5,7,5,6.5,3.066666667,4,2.5,5
"2376","77",7532013,18,"business","1",2.5,4.5,3,3,5,2.333333333,5.5,2.333333333,3
"2377","78",7532112,18,"bio track to nursing","1",4,4,3,4,4,3.133333333,5.5,2.5,3
"2378","79",7532224,18,"I'm double majoring in Criminal Justice & Homeland Security & Emergency Preparedness.","1",6.5,6,5,5.5,4,2.933333333,4.5,2.833333333,5
"2379","8",7409493,43,"Biology","2",5,6,3.5,5.5,3,2.733333333,4,3.5,5
"2380","80",7542893,22,"Exercise Science","2",6,7,2.5,4,2.5,2.866666667,6,3.833333333,6
